Pickup Branch,Post code,Post office name,Commune EN,Commune Khmer,Phone,Phone Number,Main Branch Phone,Branch Code,Branch EN,Branch Khmer,Category,Post office level,Type,Status,Latitude,Longitude,Search Text
BANA001,BANA001,Chamnaom,Chamnaom,Chamnaom,0716111197,0716111197,0316000285,BANP001,Banteay Meanchey,Banteay Meanchey,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.437565,102.934632,BANA001 | Chamnaom | Chamnaom | 0716111197 | BANP001 | Banteay Meanchey | Banteay Meanchey | Agent
PREA041,PREA041,Peam Chor,Peam Chor,Peam Chor,0886475724,0886475724,0712930022,PREP001,Prey Veng,Prey Veng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,10.918399,105.198258,PREA041 | Peam Chor | Peam Chor | 0886475724 | PREP001 | Prey Veng | Prey Veng | Agent
PREA042,PREA042,Pur Rieng,Pur Rieng,Pur Rieng,0315997878,0315997878,0712930022,PREP001,Prey Veng,Prey Veng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.581067,105.215352,PREA042 | Pur Rieng | Pur Rieng | 0315997878 | PREP001 | Prey Veng | Prey Veng | Agent
PREA043,PREA043,Peam Chor,Peam Chor,Peam Chor,0977936366,0977936366,0712930022,PREP001,Prey Veng,Prey Veng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.012365,105.266483,PREA043 | Peam Chor | Peam Chor | 0977936366 | PREP001 | Prey Veng | Prey Veng | Agent
PREA044,PREA044,Pea Reang,Pea Reang,Pea Reang,0886340555,0886340555,0712930022,PREP001,Prey Veng,Prey Veng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.64663,105.124823,PREA044 | Pea Reang | Pea Reang | 0886340555 | PREP001 | Prey Veng | Prey Veng | Agent
PREA045,PREA045,Kampong Trabaek,Kampong Trabaek,Kampong Trabaek,0312333800,0312333800,0712930022,PREP001,Prey Veng,Prey Veng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.037726,105.56206,PREA045 | Kampong Trabaek | Kampong Trabaek | 0312333800 | PREP001 | Prey Veng | Prey Veng | Agent
PREA046,PREA046,Kampong Trabaek,Kampong Trabaek,Kampong Trabaek,0314938899,0314938899,0712930022,PREP001,Prey Veng,Prey Veng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,10.986465,105.553532,PREA046 | Kampong Trabaek | Kampong Trabaek | 0314938899 | PREP001 | Prey Veng | Prey Veng | Agent
PREA050,PREA050,Pea Reang,Pea Reang,Pea Reang,0314444773,0314444773,0712930022,PREP001,Prey Veng,Prey Veng,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,11.705862,105.303983,PREA050 | Pea Reang | Pea Reang | 0314444773 | PREP001 | Prey Veng | Prey Veng | Agent
PREP001,PREP001,Prey Veng,Prey Veng,Prey Veng,0712930022,0712930022,0712930022,PREP001,Prey Veng,Prey Veng,Post Office,Post Office,Post office,In effect,11.4895,105.329192,PREP001 | Prey Veng | Prey Veng | 0712930022 | PREP001 | Prey Veng | Prey Veng | Post Office
PRES001,PRES001,Kampong Leav,Kampong Leav,Kampong Leav,0973330402,0973330402,0712930022,PREP001,Prey Veng,Prey Veng,Showroom,Showroom,Post office,In effect,11.486712,105.326166,PRES001 | Kampong Leav | Kampong Leav | 0973330402 | PREP001 | Prey Veng | Prey Veng | Showroom
PRES002,PRES002,Preaek Khsay Kha,Preaek Khsay Kha,Preaek Khsay Kha,0889401311,0889401311,0712930022,PREP001,Prey Veng,Prey Veng,Showroom,Showroom,Post office,In effect,11.261454,105.289131,PRES002 | Preaek Khsay Kha | Preaek Khsay Kha | 0889401311 | PREP001 | Prey Veng | Prey Veng | Showroom
PRES003,PRES003,Chheu Kach,Chheu Kach,Chheu Kach,0712930022,0712930022,0712930022,PREP001,Prey Veng,Prey Veng,Showroom,Showroom,Post office,In effect,11.256791,105.400789,PRES003 | Chheu Kach | Chheu Kach | 0712930022 | PREP001 | Prey Veng | Prey Veng | Showroom
PRES004,PRES004,Chheu Kach,Chheu Kach,Chheu Kach,068406208,068406208,0712930022,PREP001,Prey Veng,Prey Veng,Showroom,Showroom,Post office,In effect,11.256732,105.400851,PRES004 | Chheu Kach | Chheu Kach | 068406208 | PREP001 | Prey Veng | Prey Veng | Showroom
PRES005,PRES005,Roka,Roka,Roka,0973856137,0973856137,0712930022,PREP001,Prey Veng,Prey Veng,Showroom,Showroom,Post office,In effect,11.663987,105.221573,PRES005 | Roka | Roka | 0973856137 | PREP001 | Prey Veng | Prey Veng | Showroom
PRHA001,PRHA001,Pal Hal,Pal Hal,Pal Hal,0972269860,0972269860,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.737871,104.978647,PRHA001 | Pal Hal | Pal Hal | 0972269860 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA002,PRHA002,Toek Kraham,Toek Kraham,Toek Kraham,0974833461,0974833461,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.148894,105.082134,PRHA002 | Toek Kraham | Toek Kraham | 0974833461 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA003,PRHA003,Rumdaoh Srae,Rumdaoh Srae,Rumdaoh Srae,066286770,066286770,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.171889,104.787173,PRHA003 | Rumdaoh Srae | Rumdaoh Srae | 066286770 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA004,PRHA004,Kantuot,Kantuot,Kantuot,0889903333,0889903333,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.238194,104.728915,PRHA004 | Kantuot | Kantuot | 0889903333 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA005,PRHA005,Kuleaen Tboung,Kuleaen Tboung,Kuleaen Tboung,0313309030,0313309030,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.818537,104.702415,PRHA005 | Kuleaen Tboung | Kuleaen Tboung | 0313309030 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA006,PRHA006,Choam Khsan,Choam Khsan,Choam Khsan,0316692222,0316692222,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.220675,104.943625,PRHA006 | Choam Khsan | Choam Khsan | 0316692222 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA007,PRHA007,Kampong Sralau Pir,Kampong Sralau Pir,Kampong Sralau Pir,0977477105,0977477105,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.975337,105.848255,PRHA007 | Kampong Sralau Pir | Kampong Sralau Pir | 0977477105 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA008,PRHA008,Chamraeun,Chamraeun,Chamraeun,0979999660,0979999660,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.579335,104.896452,PRHA008 | Chamraeun | Chamraeun | 0979999660 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA009,PRHA009,S'ang,S'ang,S'ang,0887799550,0887799550,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.653966,105.260717,PRHA009 | S'ang | S'ang | 0887799550 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA010,PRHA010,Preah Khleang,Preah Khleang,Preah Khleang,0883220036,0883220036,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.620566,105.030259,PRHA010 | Preah Khleang | Preah Khleang | 0883220036 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA011,PRHA011,Robieb,Robieb,Robieb,0972123227,0972123227,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.357681,105.114889,PRHA011 | Robieb | Robieb | 0972123227 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA012,PRHA012,Chhaeb Muoy,Chhaeb Muoy,Chhaeb Muoy,0977268488,0977268488,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.768454,105.408876,PRHA012 | Chhaeb Muoy | Chhaeb Muoy | 0977268488 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA013,PRHA013,Rummeakney,Rummeakney,Rummeakney,0312353506,0312353506,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.304101,105.002355,PRHA013 | Rummeakney | Rummeakney | 0312353506 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA015,PRHA015,Phnum Tbaeng Pir,Phnum Tbaeng Pir,Phnum Tbaeng Pir,0975434842,0975434842,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.716508,104.77564,PRHA015 | Phnum Tbaeng Pir | Phnum Tbaeng Pir | 0975434842 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHA016,PRHA016,Srayang,Srayang,Srayang,0882224111,0882224111,0974477281,PRHP001,Preah Vihear,Preah Vihear,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.705809,104.545423,PRHA016 | Srayang | Srayang | 0882224111 | PRHP001 | Preah Vihear | Preah Vihear | Agent
PRHP001,PRHP001,Preah Vihear,Preah Vihear,Preah Vihear,0974477281,0974477281,0974477281,PRHP001,Preah Vihear,Preah Vihear,Post Office,Post Office,Post office,In effect,13.794295,104.97836,PRHP001 | Preah Vihear | Preah Vihear | 0974477281 | PRHP001 | Preah Vihear | Preah Vihear | Post Office
PRHS001,PRHS001,Kampong Pranak,Kampong Pranak,Kampong Pranak,0977778830,0977778830,0974477281,PRHP001,Preah Vihear,Preah Vihear,Showroom,Showroom,Post office,In effect,13.805255,104.97862,PRHS001 | Kampong Pranak | Kampong Pranak | 0977778830 | PRHP001 | Preah Vihear | Preah Vihear | Showroom
PURA001,PURA001,Kandieng,Kandieng,Kandieng,0975599822,0975599822,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.584246,103.956298,PURA001 | Kandieng | Kandieng | 0975599822 | PURP001 | Pursat | Pursat | Agent
PURA002,PURA002,Srae Sdok,Srae Sdok,Srae Sdok,060382388,060382388,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.662178,103.94826,PURA002 | Srae Sdok | Srae Sdok | 060382388 | PURP001 | Pursat | Pursat | Agent
PURA003,PURA003,Chheu Tom,Chheu Tom,Chheu Tom,0712510096,0712510096,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.296662,104.174028,PURA003 | Chheu Tom | Chheu Tom | 0712510096 | PURP001 | Pursat | Pursat | Agent
PURA004,PURA004,Phteah Rung,Phteah Rung,Phteah Rung,0883656115,0883656115,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.423372,103.729909,PURA004 | Phteah Rung | Phteah Rung | 0883656115 | PURP001 | Pursat | Pursat | Agent
PURA005,PURA005,Sna Ansa,Sna Ansa,Sna Ansa,0977934754,0977934754,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.53697,104.145334,PURA005 | Sna Ansa | Sna Ansa | 0977934754 | PURP001 | Pursat | Pursat | Agent
PURA006,PURA006,Leach,Leach,Leach,0973333773,0973333773,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.351028,103.768345,PURA006 | Leach | Leach | 0973333773 | PURP001 | Pursat | Pursat | Agent
PURA007,PURA007,Ta Lou 01,Ta Lou 01,Ta Lou 01,0715421918,0715421918,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.4878,103.5941,PURA007 | Ta Lou 01 | Ta Lou 01 | 0715421918 | PURP001 | Pursat | Pursat | Agent
PURA008,PURA008,Anlung Tnaot,Anlung Tnaot,Anlung Tnaot,0974178777,0974178777,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.533559,104.204472,PURA008 | Anlung Tnaot | Anlung Tnaot | 0974178777 | PURP001 | Pursat | Pursat | Agent
PURA009,PURA009,Me Tuek,Me Tuek,Me Tuek,067300991,067300991,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.69584,103.740165,PURA009 | Me Tuek | Me Tuek | 067300991 | PURP001 | Pursat | Pursat | Agent
PURA010,PURA010,Pramaoy 01,Pramaoy 01,Pramaoy 01,0889002282,0889002282,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.306994,103.095853,PURA010 | Pramaoy 01 | Pramaoy 01 | 0889002282 | PURP001 | Pursat | Pursat | Agent
PURA011,PURA011,Pramaoy 02,Pramaoy 02,Pramaoy 02,0884370168,0884370168,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.355181,103.469557,PURA011 | Pramaoy 02 | Pramaoy 02 | 0884370168 | PURP001 | Pursat | Pursat | Agent
PURA012,PURA012,Ou Ta Paong,Ou Ta Paong,Ou Ta Paong,0977395398,0977395398,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.660656,103.670925,PURA012 | Ou Ta Paong | Ou Ta Paong | 0977395398 | PURP001 | Pursat | Pursat | Agent
PURA013,PURA013,Ou Saom,Ou Saom,Ou Saom,0889469666,0889469666,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.080807,103.205989,PURA013 | Ou Saom | Ou Saom | 0889469666 | PURP001 | Pursat | Pursat | Agent
PURA014,PURA014,Snam Preah,Snam Preah,Snam Preah,0976632663,0976632663,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.626963,103.836676,PURA014 | Snam Preah | Snam Preah | 0976632663 | PURP001 | Pursat | Pursat | Agent
PURA015,PURA015,Ou Sandan,Ou Sandan,Ou Sandan,0977990073,0977990073,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.557407,104.114851,PURA015 | Ou Sandan | Ou Sandan | 0977990073 | PURP001 | Pursat | Pursat | Agent
PURA016,PURA016,Ta Lou 02,Ta Lou 02,Ta Lou 02,0966719553,0966719553,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.4892,103.6503,PURA016 | Ta Lou 02 | Ta Lou 02 | 0966719553 | PURP001 | Pursat | Pursat | Agent
PURA017,PURA017,Boeng Khnar,Boeng Khnar,Boeng Khnar,0713222192,0713222192,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.632193,103.734616,PURA017 | Boeng Khnar | Boeng Khnar | 0713222192 | PURP001 | Pursat | Pursat | Agent
PURA018,PURA018,Trapeang Chong,Trapeang Chong,Trapeang Chong,0976877444,0976877444,0977738488,PURP001,Pursat,Pursat,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,12.580989,103.737537,PURA018 | Trapeang Chong | Trapeang Chong | 0976877444 | PURP001 | Pursat | Pursat | Agent
PURP001,PURP001,Pousat,Pousat,Pousat,0977738488,0977738488,0977738488,PURP001,Pursat,Pursat,Post Office,Post Office,Post office,In effect,12.53454,103.91531,PURP001 | Pousat | Pousat | 0977738488 | PURP001 | Pursat | Pursat | Post Office
PURS001,PURS001,Phteah Prey,Phteah Prey,Phteah Prey,0977738488,0977738488,0977738488,PURP001,Pursat,Pursat,Showroom,Showroom,Post office,In effect,12.537229,103.920705,PURS001 | Phteah Prey | Phteah Prey | 0977738488 | PURP001 | Pursat | Pursat | Showroom
PURS002,PURS002,Boeng Khnar,Boeng Khnar,Boeng Khnar,0977738488,0977738488,0977738488,PURP001,Pursat,Pursat,Showroom,Showroom,Post office,In effect,12.635697,103.72688,PURS002 | Boeng Khnar | Boeng Khnar | 0977738488 | PURP001 | Pursat | Pursat | Showroom
ROTA001,ROTA001,Trapeang Chres,Trapeang Chres,Trapeang Chres,0974707171,0974707171,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.57925,106.772128,ROTA001 | Trapeang Chres | Trapeang Chres | 0974707171 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA002,ROTA002,Labansiek,Labansiek,Labansiek,0975578077,0975578077,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.739982,106.991325,ROTA002 | Labansiek | Labansiek | 0975578077 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA003,ROTA003,Ta Veaeng Leu,Ta Veaeng Leu,Ta Veaeng Leu,0717272436,0717272436,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,14.045859,107.107888,ROTA003 | Ta Veaeng Leu | Ta Veaeng Leu | 0717272436 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA004,ROTA004,Keh Chong,Keh Chong,Keh Chong,0974970505,0974970505,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.751117,107.24869,ROTA004 | Keh Chong | Keh Chong | 0974970505 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA005,ROTA005,Lum Choar,Lum Choar,Lum Choar,0979818199,0979818199,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.670254,107.349959,ROTA005 | Lum Choar | Lum Choar | 0979818199 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA006,ROTA006,Chey Otdam 01,Chey Otdam 01,Chey Otdam 01,0977740002,0977740002,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.486692,106.981576,ROTA006 | Chey Otdam 01 | Chey Otdam 01 | 0977740002 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA007,ROTA007,Malik,Malik,Malik,0974538161,0974538161,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.865468,107.305068,ROTA007 | Malik | Malik | 0974538161 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA008,ROTA008,Kachanh 01,Kachanh 01,Kachanh 01,0978252640,0978252640,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.719616,106.956511,ROTA008 | Kachanh 01 | Kachanh 01 | 0978252640 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA009,ROTA009,Kachanh 02,Kachanh 02,Kachanh 02,0888989883,0888989883,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.713741,106.977345,ROTA009 | Kachanh 02 | Kachanh 02 | 0888989883 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA010,ROTA010,Teun,Teun,Teun,0885949079,0885949079,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.683354,106.88182,ROTA010 | Teun | Teun | 0885949079 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA011,ROTA011,Chey Otdam 02,Chey Otdam 02,Chey Otdam 02,0975862533,0975862533,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.459472,106.95973,ROTA011 | Chey Otdam 02 | Chey Otdam 02 | 0975862533 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA012,ROTA012,Ba Tang,Ba Tang,Ba Tang,060929929,060929929,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.580911,106.957987,ROTA012 | Ba Tang | Ba Tang | 060929929 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA013,ROTA013,Ou Chum,Ou Chum,Ou Chum,0313377735,0313377735,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.796013,106.993309,ROTA013 | Ou Chum | Ou Chum | 0313377735 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA014,ROTA014,Trapeang Kraham 01,Trapeang Kraham 01,Trapeang Kraham 01,0974821222,0974821222,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.508764,106.654464,ROTA014 | Trapeang Kraham 01 | Trapeang Kraham 01 | 0974821222 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA015,ROTA015,Veun Sai,Veun Sai,Veun Sai,0978441069,0978441069,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.9749,106.8164,ROTA015 | Veun Sai | Veun Sai | 0978441069 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA016,ROTA016,Trapeang Kraham 02,Trapeang Kraham 02,Trapeang Kraham 02,0979604499,0979604499,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.542316,106.686128,ROTA016 | Trapeang Kraham 02 | Trapeang Kraham 02 | 0979604499 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTA017,ROTA017,Srae Angkrong,Srae Angkrong,Srae Angkrong,0972997353,0972997353,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.433351,106.61364,ROTA017 | Srae Angkrong | Srae Angkrong | 0972997353 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Agent
ROTP001,ROTP001,Ratanakiri,Ratanakiri,Ratanakiri,0972959859,0972959859,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Post Office,Post Office,Post office,In effect,13.737781,106.987692,ROTP001 | Ratanakiri | Ratanakiri | 0972959859 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Post Office
ROTS001,ROTS001,Labansiek,Labansiek,Labansiek,0975330962,0975330962,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Showroom,Showroom,Post office,In effect,13.7367,106.9864,ROTS001 | Labansiek | Labansiek | 0975330962 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Showroom
ROTS002,ROTS002,La Minh,La Minh,La Minh,0977773839,0977773839,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Showroom,Showroom,Post office,In effect,13.686,107.2169,ROTS002 | La Minh | La Minh | 0977773839 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Showroom
ROTS003,ROTS003,Boeng Kansaeng,Boeng Kansaeng,Boeng Kansaeng,0315555236,0315555236,0972959859,ROTP001,Ratanak Kiri,Ratanak Kiri,Showroom,Showroom,Post office,In effect,13.7451,106.9894,ROTS003 | Boeng Kansaeng | Boeng Kansaeng | 0315555236 | ROTP001 | Ratanak Kiri | Ratanak Kiri | Showroom
SIEA001,SIEA001,Svay Leu,Svay Leu,Svay Leu,0979053555,0979053555,0976241999,SIEP001,Siem Reap,Siem Reap,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.551747,104.252698,SIEA001 | Svay Leu | Svay Leu | 0979053555 | SIEP001 | Siem Reap | Siem Reap | Agent
SIEA002,SIEA002,Puok 01,Puok 01,Puok 01,0975481444,0975481444,0976241999,SIEP001,Siem Reap,Siem Reap,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.400147,103.79594,SIEA002 | Puok 01 | Puok 01 | 0975481444 | SIEP001 | Siem Reap | Siem Reap | Agent
SIEA003,SIEA003,Dam Daek,Dam Daek,Dam Daek,066865653,066865653,0976241999,SIEP001,Siem Reap,Siem Reap,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.248097,104.124303,SIEA003 | Dam Daek | Dam Daek | 066865653 | SIEP001 | Siem Reap | Siem Reap | Agent
SIEA005,SIEA005,Srangae,Srangae,Srangae,0974343776,0974343776,0976241999,SIEP001,Siem Reap,Siem Reap,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.365655,103.808087,SIEA005 | Srangae | Srangae | 0974343776 | SIEP001 | Siem Reap | Siem Reap | Agent
SIEA006,SIEA006,Kralanh,Kralanh,Kralanh,0975464445,0975464445,0976241999,SIEP001,Siem Reap,Siem Reap,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.588405,103.417674,SIEA006 | Kralanh | Kralanh | 0975464445 | SIEP001 | Siem Reap | Siem Reap | Agent
SIEA007,SIEA007,Srae Nouy,Srae Nouy,Srae Nouy,060596668,060596668,0976241999,SIEP001,Siem Reap,Siem Reap,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.813315,104.046877,SIEA007 | Srae Nouy | Srae Nouy | 060596668 | SIEP001 | Siem Reap | Siem Reap | Agent
SIEA008,SIEA008,Kampong Kdei,Kampong Kdei,Kampong Kdei,0884246677,0884246677,0976241999,SIEP001,Siem Reap,Siem Reap,Agent,Agent,Authorized Dealer/ Authorized Agent,In effect,13.111871,104.354264,SIEA008 | Kampong Kdei | Kampong Kdei | 0884246677 | SIEP001 | Siem Reap | Siem Reap | Agent
